AREA DEM REP OTH4 OTH5 OTH6 OTH7 OTH8 OTH9 OTH10 OTH11 OTH12 OTH13 OTH14 OTH15 OTH16 OTH17 OTH18 OTH19 OTH20 OTH21 OTH22 OTH23 OTH24
AREA DEM REP OTH4 OTH5 OTH6 OTH7 OTH8 OTH9 OTH10 OTH11 OTH12 OTH13 OTH14 OTH15 OTH16 OTH17 OTH18 OTH19 OTH20 OTH21 OTH22 OTH23 OTH24
MI-11 50.72 45.34 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.94
MI-12 69.71 26.88 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.41
MI-13 85.85 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14.15
MI-14 80.44 16.2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.36 NA
MI-2 42.15 55.32 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.53 NA NA NA NA
MI-3 40.63 56.48 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.89 NA NA NA NA
MI-4 36.75 63.25 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
MI-5 65.21 31.91 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.87 NA
MI-6 45.6 51.52 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.88 NA NA NA NA
MI-7 47.58 52.42 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
MI-8 50.07 47.04 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.89
MI-9 59.67 36.57 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.76
MN-1 50.72 49.28 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
MN-2 53.18 46.82 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
MN-3 53.1 46.9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
MN-4 67.65 28.66 NA NA NA NA NA NA NA NA NA NA 3.69 NA NA NA NA NA NA NA NA NA NA
MN-5 80.84 19.16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
MN-6 36.71 63.29 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
MN-7 56.43 43.57 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
